Player,Rk,Date,Comp,Round,Venue,Squad,Opponent,Start,Minute,Score,Goalkeeper,Assist,Notes,Opp_clean,Squad_clean,Venue_match,Result,Minutes,Gls,Opponent_Elo,Elo_Source,Competition_Stage,Is_Away,Difficulty_Score,xg,xg_source,goal_id,Weighted_Goal
Lionel Messi,680,2011-10-07,WCQ,WCQ — CONMEBOL (M),Home,Argentina,Chile,Y,25,1-0,Claudio Bravo,,,Chile,Argentina,Home,W 4–1,90,1,1867,national,Other,FALSE,1.0081840881347712,NA,missing,Lionel_Messi-1059,1.0081840881347712
Lionel Messi,679,2011-10-15,La Liga,Matchweek 8,Home,Barcelona,Racing Sant,Y,11,0-0,Toño,,,Racing Sant,Barcelona,Home,W 3–0,90,2,1738.783185895233,league_avg,Group,FALSE,0.8337073441985677,NA,missing,Lionel_Messi-1060,0.8337073441985677
Lionel Messi,678,2011-10-15,La Liga,Matchweek 8,Home,Barcelona,Racing Sant,Y,68,2-0,Toño,,,Racing Sant,Barcelona,Home,W 3–0,90,2,1738.783185895233,league_avg,Group,FALSE,0.8337073441985677,NA,missing,Lionel_Messi-1061,0.8337073441985677
Lionel Messi,677,2011-10-29,La Liga,Matchweek 11,Home,Barcelona,Mallorca,Y,12,0-0,Dudu Aouate,,Penalty kick,Mallorca,Barcelona,Home,W 5–0,90,3,1655.90905762,club,Group,FALSE,0.7995091219475715,NA,missing,Lionel_Messi-1062,0.7995091219475715
Lionel Messi,676,2011-10-29,La Liga,Matchweek 11,Home,Barcelona,Mallorca,Y,21,1-0,Dudu Aouate,,,Mallorca,Barcelona,Home,W 5–0,90,3,1655.90905762,club,Group,FALSE,0.7995091219475715,NA,missing,Lionel_Messi-1063,0.7995091219475715
Lionel Messi,675,2011-10-29,La Liga,Matchweek 11,Home,Barcelona,Mallorca,Y,29,2-0,Dudu Aouate,,,Mallorca,Barcelona,Home,W 5–0,90,3,1655.90905762,club,Group,FALSE,0.7995091219475715,NA,missing,Lionel_Messi-1064,0.7995091219475715
Lionel Messi,674,2011-11-01,Champions Lg,Group stage,Away,Barcelona,Viktoria Plzeň,Y,24,0-0,Roman Pavlík,,Penalty kick,Viktoria Plzeň,Barcelona,Away,W 4–0,90,3,1565.02758789,club,Group,TRUE,-1.180173084261931,NA,missing,Lionel_Messi-1065,-1.180173084261931
Lionel Messi,673,2011-11-01,Champions Lg,Group stage,Away,Barcelona,Viktoria Plzeň,Y,47,1-0,Roman Pavlík,,,Viktoria Plzeň,Barcelona,Away,W 4–0,90,3,1565.02758789,club,Group,TRUE,-1.180173084261931,NA,missing,Lionel_Messi-1066,-1.180173084261931
Lionel Messi,672,2011-11-01,Champions Lg,Group stage,Away,Barcelona,Viktoria Plzeň,Y,90+2,3-0,Roman Pavlík,,,Viktoria Plzeň,Barcelona,Away,W 4–0,90,3,1565.02758789,club,Group,TRUE,-1.180173084261931,NA,missing,Lionel_Messi-1067,-1.180173084261931
Lionel Messi,671,2011-11-06,La Liga,Matchweek 12,Away,Barcelona,Athletic Club,Y,90+1,1-2,Gorka Iraizoz,,,Athletic Club,Barcelona,Away,D 2–2,90,1,1742.32348633,club,Group,TRUE,-1.1070114756244958,NA,missing,Lionel_Messi-1068,-1.1070114756244958
Lionel Messi,670,2011-11-15,WCQ,WCQ — CONMEBOL (M),Away,Argentina,Colombia,Y*,60,0-1,David Ospina,,,Colombia,Argentina,Away,W 2–1,90,1,1768,national,Other,TRUE,-0.9748482504779683,NA,missing,Lionel_Messi-1069,-0.9748482504779683
Lionel Messi,669,2011-11-19,La Liga,Matchweek 13,Home,Barcelona,Zaragoza,Y,42,1-0,Roberto,,,Zaragoza,Barcelona,Home,W 4–0,90,1,1662.05249023,club,Group,FALSE,0.8020442252198865,NA,missing,Lionel_Messi-1070,0.8020442252198865
Lionel Messi,668,2011-11-23,Champions Lg,Group stage,Away,Barcelona,Milan,Y,31,1-1,Christian Abbiati,,Penalty kick,Milan,Barcelona,Away,W 3–2,90,1,1791.49658203,club,Group,TRUE,-1.0867200711715495,NA,missing,Lionel_Messi-1071,-1.0867200711715495
Lionel Messi,667,2011-11-29,La Liga,Matchweek 17,Home,Barcelona,Rayo Vallecano,Y,49,3-0,David Cobeño,,,Rayo Vallecano,Barcelona,Home,W 4–0,90,1,1653.49890137,club,Group,FALSE,0.7985145647701689,NA,missing,Lionel_Messi-1072,0.7985145647701689
Lionel Messi,666,2011-12-03,La Liga,Matchweek 15,Home,Barcelona,Levante,Y,54,3-0,Gustavo Munúa,,,Levante,Barcelona,Home,W 5–0,90,1,1730.07006836,club,Group,FALSE,0.8301118538305804,NA,missing,Lionel_Messi-1073,0.8301118538305804
Lionel Messi,665,2012-01-15,La Liga,Matchweek 19,Home,Barcelona,Real Betis,Y,12,1-0,Casto,,,Real Betis,Barcelona,Home,W 4–2,90,2,1669.22924805,club,Group,FALSE,0.8050057327986431,NA,missing,Lionel_Messi-1074,0.8050057327986431
Lionel Messi,664,2012-01-15,La Liga,Matchweek 19,Home,Barcelona,Real Betis,Y,86,3-2,Casto,,Penalty kick,Real Betis,Barcelona,Home,W 4–2,90,2,1669.22924805,club,Group,FALSE,0.8050057327986431,NA,missing,Lionel_Messi-1075,0.8050057327986431
Lionel Messi,663,2012-01-22,La Liga,Matchweek 1,Away,Barcelona,Málaga,Y,32,0-0,Willy Caballero,,,Málaga,Barcelona,Away,W 4–1,90,3,1696.45568848,club,Group,TRUE,-1.125938940415783,NA,missing,Lionel_Messi-1076,-1.125938940415783
Lionel Messi,662,2012-01-22,La Liga,Matchweek 1,Away,Barcelona,Málaga,Y,51,2-0,Willy Caballero,,,Málaga,Barcelona,Away,W 4–1,90,3,1696.45568848,club,Group,TRUE,-1.125938940415783,NA,missing,Lionel_Messi-1077,-1.125938940415783
Lionel Messi,661,2012-01-22,La Liga,Matchweek 1,Away,Barcelona,Málaga,Y,77,3-0,Willy Caballero,,,Málaga,Barcelona,Away,W 4–1,90,3,1696.45568848,club,Group,TRUE,-1.125938940415783,NA,missing,Lionel_Messi-1078,-1.125938940415783
Lionel Messi,660,2012-02-04,La Liga,Matchweek 22,Home,Barcelona,Real Sociedad,Y,72,1-0,Claudio Bravo,,,Real Sociedad,Barcelona,Home,W 2–1,90,1,1647.38427734,club,Group,FALSE,0.7959913494325095,NA,missing,Lionel_Messi-1079,0.7959913494325095
Lionel Messi,659,2012-02-14,Champions Lg,Round of 16,Away,Barcelona,Leverkusen,Y,88,2-1,Bernd Leno,,,Leverkusen,Barcelona,Away,W 3–1,90,1,1760.20288086,club,Knockout,TRUE,-0.9284684056075928,NA,missing,Lionel_Messi-1080,-0.9284684056075928
Lionel Messi,658,2012-02-19,La Liga,Matchweek 24,Home,Barcelona,Valencia,Y,21,0-1,Diego Alves,,,Valencia,Barcelona,Home,W 5–1,90,4,1825.74060059,club,Group,FALSE,0.8695905450960476,NA,missing,Lionel_Messi-1081,0.8695905450960476
Lionel Messi,657,2012-02-19,La Liga,Matchweek 24,Home,Barcelona,Valencia,Y,27,1-1,Diego Alves,,,Valencia,Barcelona,Home,W 5–1,90,4,1825.74060059,club,Group,FALSE,0.8695905450960476,NA,missing,Lionel_Messi-1082,0.8695905450960476
Lionel Messi,656,2012-02-19,La Liga,Matchweek 24,Home,Barcelona,Valencia,Y,75,2-1,Diego Alves,,,Valencia,Barcelona,Home,W 5–1,90,4,1825.74060059,club,Group,FALSE,0.8695905450960476,NA,missing,Lionel_Messi-1083,0.8695905450960476
Lionel Messi,655,2012-02-19,La Liga,Matchweek 24,Home,Barcelona,Valencia,Y,84,3-1,Diego Alves,,,Valencia,Barcelona,Home,W 5–1,90,4,1825.74060059,club,Group,FALSE,0.8695905450960476,NA,missing,Lionel_Messi-1084,0.8695905450960476
Lionel Messi,654,2012-02-26,La Liga,Matchweek 25,Away,Barcelona,Atlético Madrid,Y,79,1-1,Thibaut Courtois,,,Atlético Madrid,Barcelona,Away,W 2–1,90,1,1781.37756348,club,Group,TRUE,-1.0908957102103767,NA,missing,Lionel_Messi-1085,-1.0908957102103767
Lionel Messi,653,2012-03-07,Champions Lg,Round of 16,Home,Barcelona,Leverkusen,Y,25,0-0,Bernd Leno,,,Leverkusen,Barcelona,Home,W 7–1,90,5,1786.70629883,club,Knockout,FALSE,1.024648031911555,NA,missing,Lionel_Messi-1086,1.024648031911555
Lionel Messi,652,2012-03-07,Champions Lg,Round of 16,Home,Barcelona,Leverkusen,Y,42,1-0,Bernd Leno,,,Leverkusen,Barcelona,Home,W 7–1,90,5,1786.70629883,club,Knockout,FALSE,1.024648031911555,NA,missing,Lionel_Messi-1087,1.024648031911555
Lionel Messi,651,2012-03-07,Champions Lg,Round of 16,Home,Barcelona,Leverkusen,Y,49,2-0,Bernd Leno,,,Leverkusen,Barcelona,Home,W 7–1,90,5,1786.70629883,club,Knockout,FALSE,1.024648031911555,NA,missing,Lionel_Messi-1088,1.024648031911555
Lionel Messi,650,2012-03-07,Champions Lg,Round of 16,Home,Barcelona,Leverkusen,Y,58,4-0,Bernd Leno,,,Leverkusen,Barcelona,Home,W 7–1,90,5,1786.70629883,club,Knockout,FALSE,1.024648031911555,NA,missing,Lionel_Messi-1089,1.024648031911555
Lionel Messi,649,2012-03-07,Champions Lg,Round of 16,Home,Barcelona,Leverkusen,Y,84,6-0,Bernd Leno,,,Leverkusen,Barcelona,Home,W 7–1,90,5,1786.70629883,club,Knockout,FALSE,1.024648031911555,NA,missing,Lionel_Messi-1090,1.024648031911555
Lionel Messi,648,2012-03-11,La Liga,Matchweek 27,Away,Barcelona,Racing Sant,Y,28,0-0,Mario Fernández,,,Racing Sant,Barcelona,Away,W 2–0,90,2,1738.783185895233,league_avg,Group,TRUE,-1.1084723897073732,NA,missing,Lionel_Messi-1091,-1.1084723897073732
Lionel Messi,647,2012-03-11,La Liga,Matchweek 27,Away,Barcelona,Racing Sant,Y,55,1-0,Mario Fernández,,Penalty kick,Racing Sant,Barcelona,Away,W 2–0,90,2,1738.783185895233,league_avg,Group,TRUE,-1.1084723897073732,NA,missing,Lionel_Messi-1092,-1.1084723897073732
Lionel Messi,646,2012-03-17,La Liga,Matchweek 28,Away,Barcelona,Sevilla,Y,24,1-0,Andrés Palop,,,Sevilla,Barcelona,Away,W 2–0,90,1,1737.70288086,club,Group,TRUE,-1.1089181803595662,NA,missing,Lionel_Messi-1093,-1.1089181803595662
Lionel Messi,645,2012-03-20,La Liga,Matchweek 29,Home,Barcelona,Granada,Y,16,1-0,Júlio César,,,Granada,Barcelona,Home,W 5–3,90,3,1634.18200684,club,Group,FALSE,0.7905433985439363,NA,missing,Lionel_Messi-1094,0.7905433985439363
Lionel Messi,644,2012-03-20,La Liga,Matchweek 29,Home,Barcelona,Granada,Y,66,2-2,Júlio César,,,Granada,Barcelona,Home,W 5–3,90,3,1634.18200684,club,Group,FALSE,0.7905433985439363,NA,missing,Lionel_Messi-1095,0.7905433985439363
Lionel Messi,643,2012-03-20,La Liga,Matchweek 29,Home,Barcelona,Granada,Y,85,4-2,Júlio César,,,Granada,Barcelona,Home,W 5–3,90,3,1634.18200684,club,Group,FALSE,0.7905433985439363,NA,missing,Lionel_Messi-1096,0.7905433985439363
Lionel Messi,642,2012-03-24,La Liga,Matchweek 30,Away,Barcelona,Mallorca,Y,25,0-0,Dudu Aouate,,,Mallorca,Barcelona,Away,W 2–0,90,1,1719.54870605,club,Group,TRUE,-1.1164095473019002,NA,missing,Lionel_Messi-1097,-1.1164095473019002
Lionel Messi,641,2012-03-31,La Liga,Matchweek 31,Home,Barcelona,Athletic Club,Y,57,1-0,Gorka Iraizoz,,Penalty kick,Athletic Club,Barcelona,Home,W 2–0,90,1,1792.78137207,club,Group,FALSE,0.8559898346499,NA,missing,Lionel_Messi-1098,0.8559898346499
Lionel Messi,640,2012-04-03,Champions Lg,Quarter-finals,Home,Barcelona,Milan,Y,11,0-0,Christian Abbiati,,Penalty kick,Milan,Barcelona,Home,W 3–1,90,2,1817.74121094,club,Knockout,FALSE,1.0374546682402426,NA,missing,Lionel_Messi-1099,1.0374546682402426
Lionel Messi,639,2012-04-03,Champions Lg,Quarter-finals,Home,Barcelona,Milan,Y,41,1-1,Christian Abbiati,,Penalty kick,Milan,Barcelona,Home,W 3–1,90,2,1817.74121094,club,Knockout,FALSE,1.0374546682402426,NA,missing,Lionel_Messi-1100,1.0374546682402426
Lionel Messi,638,2012-04-07,La Liga,Matchweek 32,Away,Barcelona,Zaragoza,Y,38,1-1,Roberto,,,Zaragoza,Barcelona,Away,W 4–1,90,2,1681.375,club,Group,TRUE,-1.132162025316589,NA,missing,Lionel_Messi-1101,-1.132162025316589
Lionel Messi,637,2012-04-07,La Liga,Matchweek 32,Away,Barcelona,Zaragoza,Y,84,2-1,Roberto,,Penalty kick,Zaragoza,Barcelona,Away,W 4–1,90,2,1681.375,club,Group,TRUE,-1.132162025316589,NA,missing,Lionel_Messi-1102,-1.132162025316589
Lionel Messi,636,2012-04-10,La Liga,Matchweek 33,Home,Barcelona,Getafe,Y,44,1-0,Miguel Ángel Moyá,,,Getafe,Barcelona,Home,W 4–0,90,1,1733.4407959,club,Group,FALSE,0.8315027932221554,NA,missing,Lionel_Messi-1103,0.8315027932221554
Lionel Messi,635,2012-04-14,La Liga,Matchweek 34,Away,Barcelona,Levante,Y,64,0-1,Gustavo Munúa,,,Levante,Barcelona,Away,W 2–1,90,2,1732.2388916,club,Group,TRUE,-1.1111729095854346,NA,missing,Lionel_Messi-1104,-1.1111729095854346
Lionel Messi,634,2012-04-14,La Liga,Matchweek 34,Away,Barcelona,Levante,Y,73,1-1,Gustavo Munúa,,Penalty kick,Levante,Barcelona,Away,W 2–1,90,2,1732.2388916,club,Group,TRUE,-1.1111729095854346,NA,missing,Lionel_Messi-1105,-1.1111729095854346
Lionel Messi,633,2012-04-29,La Liga,Matchweek 36,Away,Barcelona,Rayo Vallecano,Y,16,0-0,David Cobeño,,,Rayo Vallecano,Barcelona,Away,W 7–0,90,2,1667.83435059,club,Group,TRUE,-1.137749609132953,NA,missing,Lionel_Messi-1106,-1.137749609132953
Lionel Messi,632,2012-04-29,La Liga,Matchweek 36,Away,Barcelona,Rayo Vallecano,Y,88,6-0,David Cobeño,,,Rayo Vallecano,Barcelona,Away,W 7–0,90,2,1667.83435059,club,Group,TRUE,-1.137749609132953,NA,missing,Lionel_Messi-1107,-1.137749609132953
Lionel Messi,631,2012-05-02,La Liga,Matchweek 20,Home,Barcelona,Málaga,Y,34,1-1,Carlos Kameni,,Penalty kick,Málaga,Barcelona,Home,W 4–1,90,3,1758.25097656,club,Group,FALSE,0.8417407781030368,NA,missing,Lionel_Messi-1108,0.8417407781030368
Lionel Messi,630,2012-05-02,La Liga,Matchweek 20,Home,Barcelona,Málaga,Y,60,2-1,Carlos Kameni,,Penalty kick,Málaga,Barcelona,Home,W 4–1,90,3,1758.25097656,club,Group,FALSE,0.8417407781030368,NA,missing,Lionel_Messi-1109,0.8417407781030368
Lionel Messi,629,2012-05-02,La Liga,Matchweek 20,Home,Barcelona,Málaga,Y,63,3-1,Carlos Kameni,,,Málaga,Barcelona,Home,W 4–1,90,3,1758.25097656,club,Group,FALSE,0.8417407781030368,NA,missing,Lionel_Messi-1110,0.8417407781030368
Lionel Messi,628,2012-05-05,La Liga,Matchweek 37,Home,Barcelona,Espanyol,Y,11,0-0,Cristian Álvarez,,,Espanyol,Barcelona,Home,W 4–0,90,4,1695.85876465,club,Group,FALSE,0.8159944713359453,NA,missing,Lionel_Messi-1111,0.8159944713359453
Lionel Messi,627,2012-05-05,La Liga,Matchweek 37,Home,Barcelona,Espanyol,Y,63,1-0,Cristian Álvarez,,Penalty kick,Espanyol,Barcelona,Home,W 4–0,90,4,1695.85876465,club,Group,FALSE,0.8159944713359453,NA,missing,Lionel_Messi-1112,0.8159944713359453
Lionel Messi,626,2012-05-05,La Liga,Matchweek 37,Home,Barcelona,Espanyol,Y,73,2-0,Cristian Álvarez,,,Espanyol,Barcelona,Home,W 4–0,90,4,1695.85876465,club,Group,FALSE,0.8159944713359453,NA,missing,Lionel_Messi-1113,0.8159944713359453
Lionel Messi,625,2012-05-05,La Liga,Matchweek 37,Home,Barcelona,Espanyol,Y,78,3-0,Cristian Álvarez,,Penalty kick,Espanyol,Barcelona,Home,W 4–0,90,4,1695.85876465,club,Group,FALSE,0.8159944713359453,NA,missing,Lionel_Messi-1114,0.8159944713359453
Lionel Messi,624,2012-06-02,WCQ,WCQ — CONMEBOL (M),Home,Argentina,Ecuador,Y*,31,2-0,Alexander Domínguez,,,Ecuador,Argentina,Home,W 4–0,90,1,1769,national,Other,FALSE,0.967744136000768,NA,missing,Lionel_Messi-1115,0.967744136000768
Lionel Messi,623,2012-08-19,La Liga,Matchweek 1,Home,Barcelona,Real Sociedad,Y,10,1-1,Claudio Bravo,,,Real Sociedad,Barcelona,Home,W 5–1,90,2,1699.7109375,club,Group,FALSE,0.8175840803733527,NA,missing,Lionel_Messi-1116,0.8175840803733527
Lionel Messi,622,2012-08-19,La Liga,Matchweek 1,Home,Barcelona,Real Sociedad,Y,15,2-1,Claudio Bravo,,,Real Sociedad,Barcelona,Home,W 5–1,90,2,1699.7109375,club,Group,FALSE,0.8175840803733527,NA,missing,Lionel_Messi-1117,0.8175840803733527
Lionel Messi,621,2012-08-26,La Liga,Matchweek 2,Away,Barcelona,Osasuna,Y,74,0-1,Andrés Fernández,,,Osasuna,Barcelona,Away,W 2–1,90,2,1735.69250488,club,Group,TRUE,-1.1097477671800005,NA,missing,Lionel_Messi-1118,-1.1097477671800005
Lionel Messi,620,2012-08-26,La Liga,Matchweek 2,Away,Barcelona,Osasuna,Y,79,1-1,Andrés Fernández,,,Osasuna,Barcelona,Away,W 2–1,90,2,1735.69250488,club,Group,TRUE,-1.1097477671800005,NA,missing,Lionel_Messi-1119,-1.1097477671800005
Lionel Messi,619,2012-09-07,WCQ,WCQ — CONMEBOL (M),Home,Argentina,Paraguay,Y*,63,2-1,Justo Villar,,,Paraguay,Argentina,Home,W 3–1,90,1,1751,national,Other,FALSE,0.9603163896904414,NA,missing,Lionel_Messi-1120,0.9603163896904414
Lionel Messi,618,2012-09-15,La Liga,Matchweek 4,Away,Barcelona,Getafe,N,74,1-0,Miguel Ángel Moyá,,Penalty kick,Getafe,Barcelona,Away,W 4–1,33,2,1716.43493652,club,Group,TRUE,-1.1176944523095482,NA,missing,Lionel_Messi-1121,-1.1176944523095482
Lionel Messi,617,2012-09-15,La Liga,Matchweek 4,Away,Barcelona,Getafe,N,78,2-0,Miguel Ángel Moyá,,,Getafe,Barcelona,Away,W 4–1,33,2,1716.43493652,club,Group,TRUE,-1.1176944523095482,NA,missing,Lionel_Messi-1122,-1.1176944523095482
Lionel Messi,616,2012-09-19,Champions Lg,Group stage,Home,Barcelona,Spartak Moscow,Y,72,1-2,Andriy Dykan,,,Spartak Moscow,Barcelona,Home,W 3–2,90,2,1812.7101919840484,league_avg,Group,FALSE,0.8642135134602192,NA,missing,Lionel_Messi-1123,0.8642135134602192
Lionel Messi,615,2012-09-19,Champions Lg,Group stage,Home,Barcelona,Spartak Moscow,Y,80,2-2,Andriy Dykan,,,Spartak Moscow,Barcelona,Home,W 3–2,90,2,1812.7101919840484,league_avg,Group,FALSE,0.8642135134602192,NA,missing,Lionel_Messi-1124,0.8642135134602192
Lionel Messi,614,2012-10-07,La Liga,Matchweek 7,Home,Barcelona,Real Madrid,Y,31,0-1,Iker Casillas,,,Real Madrid,Barcelona,Home,D 2–2,90,2,2075.14746094,club,Group,FALSE,0.9725089276924347,NA,missing,Lionel_Messi-1125,0.9725089276924347
Lionel Messi,613,2012-10-07,La Liga,Matchweek 7,Home,Barcelona,Real Madrid,Y,60,1-1,Iker Casillas,,,Real Madrid,Barcelona,Home,D 2–2,90,2,2075.14746094,club,Group,FALSE,0.9725089276924347,NA,missing,Lionel_Messi-1126,0.9725089276924347
Lionel Messi,612,2012-10-12,WCQ,WCQ — CONMEBOL (M),Home,Argentina,Uruguay,Y*,65,0-0,Fernando Muslera,,,Uruguay,Argentina,Home,W 3–0,90,2,1897,national,Other,FALSE,1.0205636653186496,NA,missing,Lionel_Messi-1127,1.0205636653186496
Lionel Messi,611,2012-10-12,WCQ,WCQ — CONMEBOL (M),Home,Argentina,Uruguay,Y*,79,2-0,Fernando Muslera,,,Uruguay,Argentina,Home,W 3–0,90,2,1897,national,Other,FALSE,1.0205636653186496,NA,missing,Lionel_Messi-1128,1.0205636653186496
Lionel Messi,610,2012-10-16,WCQ,WCQ — CONMEBOL (M),Away,Argentina,Chile,Y*,28,0-0,Miguel Pinto,,,Chile,Argentina,Away,W 2–1,90,1,1823,national,Other,TRUE,-0.9521523589741911,NA,missing,Lionel_Messi-1129,-0.9521523589741911
Lionel Messi,609,2012-10-20,La Liga,Matchweek 8,Away,Barcelona,Dep. La Coruña,Y,17,2-0,Daniel Aranzubia,,,Dep. La Coruña,Barcelona,Away,W 5–4,90,3,1738.783185895233,league_avg,Group,TRUE,-1.1084723897073732,NA,missing,Lionel_Messi-1130,-1.1084723897073732
Lionel Messi,608,2012-10-20,La Liga,Matchweek 8,Away,Barcelona,Dep. La Coruña,Y,43,3-2,Daniel Aranzubia,,,Dep. La Coruña,Barcelona,Away,W 5–4,90,3,1738.783185895233,league_avg,Group,TRUE,-1.1084723897073732,NA,missing,Lionel_Messi-1131,-1.1084723897073732
Lionel Messi,607,2012-10-20,La Liga,Matchweek 8,Away,Barcelona,Dep. La Coruña,Y,76,4-3,Daniel Aranzubia,,,Dep. La Coruña,Barcelona,Away,W 5–4,90,3,1738.783185895233,league_avg,Group,TRUE,-1.1084723897073732,NA,missing,Lionel_Messi-1132,-1.1084723897073732
Lionel Messi,606,2012-10-27,La Liga,Matchweek 9,Away,Barcelona,Rayo Vallecano,Y,47,1-0,Rubén,,,Rayo Vallecano,Barcelona,Away,W 5–0,90,2,1670.7644043,club,Group,TRUE,-1.1365405149310914,NA,missing,Lionel_Messi-1133,-1.1365405149310914
Lionel Messi,605,2012-10-27,La Liga,Matchweek 9,Away,Barcelona,Rayo Vallecano,Y,87,4-0,Rubén,,,Rayo Vallecano,Barcelona,Away,W 5–0,90,2,1670.7644043,club,Group,TRUE,-1.1365405149310914,NA,missing,Lionel_Messi-1134,-1.1365405149310914
Lionel Messi,604,2012-11-07,Champions Lg,Group stage,Away,Barcelona,Celtic,Y,90+1,0-2,Fraser Forster,,,Celtic,Barcelona,Away,L 1–2,90,1,1600.7220459,club,Group,TRUE,-1.1654436743295475,NA,missing,Lionel_Messi-1135,-1.1654436743295475
Lionel Messi,603,2012-11-11,La Liga,Matchweek 11,Away,Barcelona,Mallorca,Y,43,1-0,Dudu Aouate,,,Mallorca,Barcelona,Away,W 4–2,90,2,1728.1307373,club,Group,TRUE,-1.1128681500267725,NA,missing,Lionel_Messi-1136,-1.1128681500267725
Lionel Messi,602,2012-11-11,La Liga,Matchweek 11,Away,Barcelona,Mallorca,Y,70,3-2,Dudu Aouate,,,Mallorca,Barcelona,Away,W 4–2,90,2,1728.1307373,club,Group,TRUE,-1.1128681500267725,NA,missing,Lionel_Messi-1137,-1.1128681500267725
Lionel Messi,601,2012-11-17,La Liga,Matchweek 12,Home,Barcelona,Zaragoza,Y,15,0-0,Roberto,,,Zaragoza,Barcelona,Home,W 3–1,90,2,1703.81970215,club,Group,FALSE,0.819279572677188,NA,missing,Lionel_Messi-1138,0.819279572677188
Lionel Messi,600,2012-11-17,La Liga,Matchweek 12,Home,Barcelona,Zaragoza,Y,60,2-1,Roberto,,,Zaragoza,Barcelona,Home,W 3–1,90,2,1703.81970215,club,Group,FALSE,0.819279572677188,NA,missing,Lionel_Messi-1139,0.819279572677188
Lionel Messi,599,2012-11-20,Champions Lg,Group stage,Away,Barcelona,Spartak Moscow,Y,27,1-0,Andriy Dykan,,,Spartak Moscow,Barcelona,Away,W 3–0,90,2,1812.7101919840484,league_avg,Group,TRUE,-1.0779662204457217,NA,missing,Lionel_Messi-1140,-1.0779662204457217
Lionel Messi,598,2012-11-20,Champions Lg,Group stage,Away,Barcelona,Spartak Moscow,Y,39,2-0,Andriy Dykan,,,Spartak Moscow,Barcelona,Away,W 3–0,90,2,1812.7101919840484,league_avg,Group,TRUE,-1.0779662204457217,NA,missing,Lionel_Messi-1141,-1.0779662204457217
Lionel Messi,597,2012-11-25,La Liga,Matchweek 13,Away,Barcelona,Levante,Y,46,0-0,Gustavo Munúa,,,Levante,Barcelona,Away,W 4–0,90,2,1760.41687012,club,Group,TRUE,-1.0995451942529677,NA,missing,Lionel_Messi-1142,-1.0995451942529677
Lionel Messi,596,2012-11-25,La Liga,Matchweek 13,Away,Barcelona,Levante,Y,51,1-0,Gustavo Munúa,,,Levante,Barcelona,Away,W 4–0,90,2,1760.41687012,club,Group,TRUE,-1.0995451942529677,NA,missing,Lionel_Messi-1143,-1.0995451942529677
Lionel Messi,595,2012-12-01,La Liga,Matchweek 14,Home,Barcelona,Athletic Club,Y,24,1-0,Gorka Iraizoz,,,Athletic Club,Barcelona,Home,W 5–1,90,2,1710.66333008,club,Group,FALSE,0.8221036133497608,NA,missing,Lionel_Messi-1144,0.8221036133497608
Lionel Messi,594,2012-12-01,La Liga,Matchweek 14,Home,Barcelona,Athletic Club,Y,69,4-1,Gorka Iraizoz,,,Athletic Club,Barcelona,Home,W 5–1,90,2,1710.66333008,club,Group,FALSE,0.8221036133497608,NA,missing,Lionel_Messi-1145,0.8221036133497608
Lionel Messi,593,2012-12-09,La Liga,Matchweek 15,Away,Barcelona,Real Betis,Y,16,0-0,Adrián,,,Real Betis,Barcelona,Away,W 2–1,90,2,1741.1451416,club,Group,TRUE,-1.1074977226089708,NA,missing,Lionel_Messi-1146,-1.1074977226089708
Lionel Messi,592,2012-12-09,La Liga,Matchweek 15,Away,Barcelona,Real Betis,Y,25,1-0,Adrián,,,Real Betis,Barcelona,Away,W 2–1,90,2,1741.1451416,club,Group,TRUE,-1.1074977226089708,NA,missing,Lionel_Messi-1147,-1.1074977226089708
Lionel Messi,591,2012-12-16,La Liga,Matchweek 16,Home,Barcelona,Atlético Madrid,Y,57,2-1,Thibaut Courtois,,,Atlético Madrid,Barcelona,Home,W 4–1,90,2,1864.38537598,club,Group,FALSE,0.8855374110858526,NA,missing,Lionel_Messi-1148,0.8855374110858526
Lionel Messi,590,2012-12-16,La Liga,Matchweek 16,Home,Barcelona,Atlético Madrid,Y,87,3-1,Thibaut Courtois,,,Atlético Madrid,Barcelona,Home,W 4–1,90,2,1864.38537598,club,Group,FALSE,0.8855374110858526,NA,missing,Lionel_Messi-1149,0.8855374110858526
Lionel Messi,589,2012-12-22,La Liga,Matchweek 17,Away,Barcelona,Valladolid,Y,59,1-0,Dani Hernández,,,Valladolid,Barcelona,Away,W 3–1,90,1,1722.48828125,club,Group,TRUE,-1.1151965240326929,NA,missing,Lionel_Messi-1150,-1.1151965240326929
Lionel Messi,588,2013-01-06,La Liga,Matchweek 18,Home,Barcelona,Espanyol,Y,28,3-0,Kiko Casilla,,Penalty kick,Espanyol,Barcelona,Home,W 4–0,90,1,1665.63378906,club,Group,FALSE,0.8035220573960372,NA,missing,Lionel_Messi-1151,0.8035220573960372
Lionel Messi,587,2013-01-13,La Liga,Matchweek 19,Away,Barcelona,Málaga,Y,26,0-0,Willy Caballero,,,Málaga,Barcelona,Away,W 3–1,90,1,1807.50402832,club,Group,TRUE,-1.080114557276088,NA,missing,Lionel_Messi-1152,-1.080114557276088
Lionel Messi,586,2013-01-19,La Liga,Matchweek 20,Away,Barcelona,Real Sociedad,Y,6,0-0,Claudio Bravo,,,Real Sociedad,Barcelona,Away,L 2–3,90,1,1724.05505371,club,Group,TRUE,-1.1145499913460881,NA,missing,Lionel_Messi-1153,-1.1145499913460881
